id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
59444,BUS,10,3300,1:37:17,86.78223388,03-11-18 7:34,13.720327,100.558546,03-11-18 9:12,13.498306,99.973092
59522,BUS,13,3300,1:28:37,76.07076159,03-11-18 7:34,13.740864,100.541358,03-11-18 9:03,13.408851,100.000066
61118,BUS,10,3300,0:26:36,8.085589321,03-11-18 4:30,13.791263,99.782654,03-11-18 4:56,13.833603,99.780994
61626,BUS,10,3300,2:06:14,131.5281551,03-11-18 7:06,13.797729,100.648503,03-11-18 9:12,13.183959,99.834919
64378,BUS,10,3300,1:35:57,114.3671577,03-11-18 17:27,12.497923,99.946313,03-11-18 19:03,13.341874,99.839686
65111,BUS,39,18000,5:41:00,241.2184014,03-11-18 7:39,13.026712,100.930046,03-11-18 13:20,13.791078,99.947876
65307,BUS,43,17000,0:21:21,23.91729075,03-11-18 11:47,13.29882,99.823769,03-11-18 12:08,13.12258,99.888397
65759,BUS,41,18000,0:11:00,5.854925433,03-11-18 16:12,13.506764,99.267593,03-11-18 16:23,13.543593,99.306297
65798,BUS,42,21000,0:15:00,4.634494447,03-11-18 10:09,14.03048,99.525604,03-11-18 10:24,14.037672,99.519447
65946,BUS,42,16200,1:20:00,79.190837,03-11-18 7:06,13.733095,100.24411,03-11-18 8:26,13.980112,99.632812
66434,BUS,40,0,2:26:00,133.0969937,03-11-18 7:34,14.771341,100.688736,03-11-18 10:00,15.246172,99.999123
66444,BUS,41,0,0:29:00,29.88929027,03-11-18 2:21,13.9979,99.9952,03-11-18 2:50,13.8008,99.9932
66848,BUS,44,21000,0:57:00,37.50568463,03-11-18 17:13,13.3326,99.8298,03-11-18 18:10,13.6333,99.8305
67079,BUS,42,19300,0:40:00,20.8064121,03-11-18 18:13,14.0243,99.5264,03-11-18 18:53,13.9712,99.695
67080,BUS,42,18600,1:25:52,68.55420586,03-11-18 10:21,13.7879,100.172,03-11-18 11:47,13.9743,99.6332
67100,BUS,10,3300,0:14:00,14.86967561,03-11-18 11:16,13.4094,100.002,03-11-18 11:30,13.5095,99.9727
67194,BUS,46,20200,2:52:21,206.7143588,03-11-18 2:40,12.3821,99.8945,03-11-18 5:32,13.9677,99.7164
67216,BUS,48,0,0:14:03,11.54510431,03-11-18 19:02,13.657,99.5068,03-11-18 19:16,13.6171,99.419
67243,BUS,43,20100,0:40:00,21.4851687,03-11-18 18:13,14.0256,99.5269,03-11-18 18:53,13.9709,99.6967
67264,BUS,13,3300,0:25:00,29.35523765,03-11-18 5:13,15.5745,100.125,03-11-18 5:38,15.7787,99.9771
67577,BUS,26,10200,0:29:00,39.02358622,03-11-18 8:50,13.5361,100.219,03-11-18 9:19,13.3538,99.9186
67684,BUS,10,3300,0:54:51,66.79497698,03-11-18 8:20,14.281002,99.000778,03-11-18 9:15,14.035664,99.521797
67882,BUS,42,16200,2:19:33,123.2176013,03-11-18 6:50,13.726002,100.526924,03-11-18 9:09,14.008516,99.541229
68118,BUS,36,15300,1:17:44,70.21879084,03-11-18 6:08,13.734592,100.562515,03-11-18 7:26,13.800789,99.99295
68289,BUS,10,3300,0:54:44,56.77856531,03-11-18 16:55,14.100552,99.416908,03-11-18 17:50,14.316417,98.988647
68292,BUS,10,3300,0:35:04,37.06404396,03-11-18 14:49,14.024324,100.143776,03-11-18 15:24,14.035079,99.815308
68582,BUS,41,16000,1:08:33,63.81412702,03-11-18 13:57,14.106754,99.164062,03-11-18 15:05,13.977559,99.651489
68906,BUS,42,19200,3:39:59,238.0556357,03-11-18 20:23,14.5511,100.964,04-11-18 0:03,13.0946,99.9474
68923,BUS,10,3300,2:07:45,65.13463513,03-11-18 13:40,14.3768,99.1436,03-11-18 15:48,14.0561,99.4569
69010,BUS,10,3300,2:05:45,120.7838094,03-11-18 16:07,14.4103,99.1305,03-11-18 18:13,14.051,99.5042
69013,BUS,42,16100,2:22:11,101.867912,03-11-18 7:17,13.7141,100.593,03-11-18 9:39,13.5224,99.9616
69173,BUS,43,17000,0:15:11,12.77436678,03-11-18 9:42,13.41638,99.972061,03-11-18 9:58,13.52119,99.966057
69231,BUS,40,17000,0:48:42,42.28816777,03-11-18 14:15,14.050919,99.4385,03-11-18 15:04,13.93317,99.761833
69232,BUS,43,17000,0:40:33,34.78177312,03-11-18 17:35,14.17729,99.266571,03-11-18 18:16,14.0228,99.526833
70144,BUS,42,19500,1:12:00,91.20757574,03-11-18 13:26,12.72288,99.89539,03-11-18 14:38,13.36362,99.94842
70443,BUS,10,3300,0:36:08,50.14236061,03-11-18 9:34,13.53229,100.20803,03-11-18 10:10,13.31152,99.82616
70477,BUS,10,3300,0:39:05,49.46902114,03-11-18 9:43,13.52869,100.19704,03-11-18 10:22,13.30521,99.82608
70832,BUS,45,20100,0:23:05,20.38288923,03-11-18 5:18,13.65215,99.9042,03-11-18 5:41,13.79449,99.95262
70932,BUS,43,20100,0:36:28,24.1118182,03-11-18 3:45,13.50861,99.808,03-11-18 4:22,13.67704,99.8831
71011,BUS,44,20700,0:31:55,27.40353186,03-11-18 11:16,13.54154,99.81314,03-11-18 11:48,13.74826,99.92094
71020,BUS,13,3300,0:57:44,35.0974141,03-11-18 12:31,13.52196,100.17643,03-11-18 13:29,13.46177,99.94424
71602,BUS,10,3300,0:54:50,12.73066137,03-11-18 12:02,13.50419,99.97283,03-11-18 12:57,13.42677,99.95259
71891,BUS,46,21000,0:16:26,0.264352773,03-11-18 14:56,13.42933,99.95223,03-11-18 15:13,13.42722,99.95276
71961,BUS,10,3300,0:26:57,10.20933147,03-11-18 19:05,13.15922,99.94884,03-11-18 19:32,13.08009,99.96625
72931,BUS,10,3300,1:03:40,18.98385701,03-11-18 12:52,13.5231,99.79915,03-11-18 13:56,13.64355,99.85331
72956,BUS,10,0,0:22:56,17.426737,03-11-18 17:28,14.0409,99.50934,03-11-18 17:51,13.97795,99.64882
73033,BUS,10,3300,2:23:14,133.1627262,03-11-18 8:46,13.76546,100.54035,03-11-18 11:09,13.0833,99.9451
73087,BUS,44,20100,0:40:55,48.09559424,03-11-18 5:48,13.35733,99.938,03-11-18 6:29,13.07099,99.94726
73113,BUS,42,17500,1:25:39,82.24735656,03-11-18 7:07,13.7501,100.56255,03-11-18 8:32,13.42326,99.9625
73171,BUS,46,20500,0:40:54,51.42400866,03-11-18 8:18,13.54012,100.23179,03-11-18 8:58,13.32263,99.82825
73331,BUS,40,16000,1:50:48,61.40825258,03-11-18 9:04,13.77865,100.40844,03-11-18 10:55,13.82843,99.87812
73712,BUS,10,3300,0:37:54,52.83728394,03-11-18 18:55,12.93552,99.90449,03-11-18 19:33,13.34124,99.8389
73827,BUS,52,20800,0:35:56,21.29030726,03-11-18 10:33,13.04096,100.09083,03-11-18 11:09,13.10424,99.94807
