id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
188680,BUS,45,0,0:17:00,8.890800019,04-11-18 6:18,13.803783,100.024048,04-11-18 6:35,13.793649,99.942497
188681,BUS,11,3300,3:44:21,200.4716222,04-11-18 10:31,14.380425,99.906212,04-11-18 14:15,13.307715,99.825455
188764,BUS,32,0,1:18:33,86.24526246,04-11-18 7:08,14.090335,99.278839,04-11-18 8:26,14.591572,98.729767
188772,BUS,10,3300,1:18:43,63.12573513,04-11-18 4:56,14.385386,99.894829,04-11-18 6:15,14.580176,99.539101
188784,BUS,13,0,1:58:58,133.491521,04-11-18 7:21,14.101648,99.987312,04-11-18 9:20,13.292605,99.578865
188824,BUS,13,3300,2:42:59,125.5975418,04-11-18 6:41,13.835022,99.870255,04-11-18 9:24,13.394377,99.268288
188849,BUS,13,3300,0:18:00,20.12985345,04-11-18 8:46,14.337242,99.855209,04-11-18 9:04,14.328885,99.669319
188877,BUS,42,14900,2:24:01,104.8162499,04-11-18 6:59,13.652585,100.375824,04-11-18 9:23,13.591984,99.748856
188891,BUS,10,3300,0:36:07,32.75545693,04-11-18 9:19,13.144105,99.856873,04-11-18 9:55,13.020595,99.771576
188899,BUS,46,20000,0:29:00,38.75748892,04-11-18 6:51,12.9908,99.90361,04-11-18 7:20,13.272469,99.819778
188900,BUS,10,0,0:32:07,34.43881709,04-11-18 12:39,14.041005,99.243591,04-11-18 13:11,14.234212,99.061562
188904,BUS,13,3300,3:35:25,189.1444736,04-11-18 17:02,14.120909,100.564514,04-11-18 20:38,14.544786,99.552574
188969,BUS,40,14300,0:41:23,52.98808507,04-11-18 21:23,13.355968,99.930054,04-11-18 22:04,13.024352,99.9244
188999,BUS,45,15200,0:13:00,12.67163978,04-11-18 13:10,16.070663,99.863037,04-11-18 13:23,15.980817,99.823578
189069,BUS,10,3300,0:25:00,18.44152964,04-11-18 13:30,14.23039,99.06797,04-11-18 13:55,14.3527,98.955101
189152,BUS,10,3300,0:39:00,36.27193943,04-11-18 10:06,16.044062,99.584328,04-11-18 10:45,15.96984,99.834106
189154,BUS,10,3300,0:17:53,23.61074649,04-11-18 19:49,13.411353,100.023888,04-11-18 20:07,13.322802,99.828247
189163,BUS,13,3300,0:23:00,23.8239951,04-11-18 21:27,14.48116,100.077347,04-11-18 21:50,14.382448,99.89476
189192,BUS,12,3300,0:15:00,11.14809005,04-11-18 19:55,14.031337,99.560272,04-11-18 20:10,14.050623,99.472923
189248,BUS,47,0,0:14:00,4.709460833,04-11-18 8:56,15.152449,98.450417,04-11-18 9:10,15.131164,98.448097
189291,BUS,45,0,3:57:26,167.3091432,04-11-18 19:00,14.29677,100.82415,04-11-18 22:57,14.106049,99.986961
189339,BUS,13,3300,4:28:00,242.312653,04-11-18 15:34,16.651037,98.61322,04-11-18 20:02,15.79199,99.965027
189346,BUS,10,3300,0:50:55,52.0115312,04-11-18 11:05,13.592849,100.344406,04-11-18 11:56,13.43765,99.942513
189357,BUS,45,0,0:44:36,21.82992717,04-11-18 13:27,14.10845,99.181084,04-11-18 14:12,14.246576,99.048393
189393,BUS,10,0,0:11:01,4.424177165,04-11-18 13:46,13.432545,100.000671,04-11-18 13:57,13.437395,99.966156
189447,BUS,12,3300,0:33:03,12.42485632,04-11-18 10:11,13.44348,99.965981,04-11-18 10:44,13.52072,99.961388
189455,BUS,36,0,2:03:00,100.2858656,04-11-18 15:31,13.53221,100.378204,04-11-18 17:34,14.021075,99.970779
